area_type,area,fips,date_start,date_end,variable,code,response,n,n_error,pct
State,Hawaii,15,2020-07-09,2020-07-14,prifoodsuf,NA,Did not report,9759,3823,0.9093295864995026
State,Hawaii,15,2020-07-09,2020-07-14,rhispanic,1,"No, not of Hispanic, Latino, or Spanish origin",980499,0,91.35971912793839
State,Hawaii,15,2020-07-09,2020-07-14,rhispanic,2,"Yes, of Hispanic, Latino, or Spanish origin",92730,0,8.64028087206161
State,Hawaii,15,2020-07-09,2020-07-14,rhispanic_curfoodsuf_34,1,"No, not of Hispanic, Latino, or Spanish origin",97203,18511,85.31036493962878
State,Hawaii,15,2020-07-09,2020-07-14,rhispanic_curfoodsuf_34,2,"Yes, of Hispanic, Latino, or Spanish origin",16737,8325,14.689635060371206
State,Hawaii,15,2020-07-09,2020-07-14,rhispanic_rrace,11,Non-hispanic White,243920,0,22.727675081486584
State,Hawaii,15,2020-07-09,2020-07-14,rhispanic_rrace,12,Non-hispanic Black,7006,2763,0.6528003302965544
State,Hawaii,15,2020-07-09,2020-07-14,rhispanic_rrace,13,Non-hispanic Asian,363130,27719,33.835231958585965
State,Hawaii,15,2020-07-09,2020-07-14,rhispanic_rrace,14,Non-hispanic Other,366443,28280,34.14401175756928
State,Hawaii,15,2020-07-09,2020-07-14,rhispanic_rrace,21,Hispanic White,26512,6398,2.4703218970038914
State,Hawaii,15,2020-07-09,2020-07-14,rhispanic_rrace,22,Hispanic Black,33,41,0.0030974002305208088
State,Hawaii,15,2020-07-09,2020-07-14,rhispanic_rrace,23,Hispanic Asian,27163,8782,2.530994564019535
State,Hawaii,15,2020-07-09,2020-07-14,rhispanic_rrace,24,Hispanic Other,39021,8544,3.6358670108076634
State,Hawaii,15,2020-07-09,2020-07-14,rhispanic_rrace_curfoodsuf_34,11,Non-hispanic White,11782,5224,10.340124817482591
State,Hawaii,15,2020-07-09,2020-07-14,rhispanic_rrace_curfoodsuf_34,13,Non-hispanic Asian,36048,12963,31.63714196024024
State,Hawaii,15,2020-07-09,2020-07-14,rhispanic_rrace_curfoodsuf_34,14,Non-hispanic Other,49374,11823,43.33309816190596
State,Hawaii,15,2020-07-09,2020-07-14,rhispanic_rrace_curfoodsuf_34,21,Hispanic White,1829,1040,1.605030375762853
State,Hawaii,15,2020-07-09,2020-07-14,rhispanic_rrace_curfoodsuf_34,22,Hispanic Black,33,41,0.029175024969786786
State,Hawaii,15,2020-07-09,2020-07-14,rhispanic_rrace_curfoodsuf_34,23,Hispanic Asian,12556,8888,11.020191278290755
State,Hawaii,15,2020-07-09,2020-07-14,rhispanic_rrace_curfoodsuf_34,24,Hispanic Other,2319,1206,2.0352383813478125
State,Hawaii,15,2020-07-09,2020-07-14,rrace,1,"White, Alone",270432,6398,25.197996978490472
State,Hawaii,15,2020-07-09,2020-07-14,rrace,2,"Black, Alone",7039,2765,0.6558977305270752
State,Hawaii,15,2020-07-09,2020-07-14,rrace,3,"Asian, Alone",390293,27811,36.3662265226055
State,Hawaii,15,2020-07-09,2020-07-14,rrace,4,"Any other race alone, or race in combination",405465,29104,37.77987876837694
State,Hawaii,15,2020-07-09,2020-07-14,rrace_curfoodsuf_34,1,"White, Alone",13610,5237,11.945155193245443
State,Hawaii,15,2020-07-09,2020-07-14,rrace_curfoodsuf_34,2,"Black, Alone",33,41,0.029175024969786786
State,Hawaii,15,2020-07-09,2020-07-14,rrace_curfoodsuf_34,3,"Asian, Alone",48604,15284,42.65733323853098
State,Hawaii,15,2020-07-09,2020-07-14,rrace_curfoodsuf_34,4,"Any other race alone, or race in combination",51693,12095,45.368336543253776
State,Hawaii,15,2020-07-09,2020-07-14,tbirth_year,1932,NA,2984,2588,0.27804120202645016
State,Hawaii,15,2020-07-09,2020-07-14,tbirth_year,1933,NA,10426,7924,0.9714380894482978
State,Hawaii,15,2020-07-09,2020-07-14,tbirth_year,1935,NA,1985,1141,0.18492492722885473
State,Hawaii,15,2020-07-09,2020-07-14,tbirth_year,1936,NA,1281,607,0.11934439445650676
State,Hawaii,15,2020-07-09,2020-07-14,tbirth_year,1937,NA,3341,2922,0.31132821266864996
State,Hawaii,15,2020-07-09,2020-07-14,tbirth_year,1938,NA,883,566,0.08226330052546375
State,Hawaii,15,2020-07-09,2020-07-14,tbirth_year,1939,NA,3636,2441,0.33881691313613116
State,Hawaii,15,2020-07-09,2020-07-14,tbirth_year,1940,NA,46258,16801,4.31016954968059
State,Hawaii,15,2020-07-09,2020-07-14,tbirth_year,1941,NA,12908,5226,1.2027618570395766
State,Hawaii,15,2020-07-09,2020-07-14,tbirth_year,1942,NA,10071,5471,0.9383820487039484
State,Hawaii,15,2020-07-09,2020-07-14,tbirth_year,1943,NA,6382,2294,0.5946685831060384
State,Hawaii,15,2020-07-09,2020-07-14,tbirth_year,1944,NA,3837,1940,0.3574949115494332
State,Hawaii,15,2020-07-09,2020-07-14,tbirth_year,1945,NA,19322,7179,1.8003415217828067
State,Hawaii,15,2020-07-09,2020-07-14,tbirth_year,1946,NA,7350,3130,0.6848652031759833
State,Hawaii,15,2020-07-09,2020-07-14,tbirth_year,1947,NA,7855,2720,0.731945301736705
State,Hawaii,15,2020-07-09,2020-07-14,tbirth_year,1948,NA,25271,7167,2.3546660373837542
State,Hawaii,15,2020-07-09,2020-07-14,tbirth_year,1949,NA,8730,3669,0.8133881955554916
State,Hawaii,15,2020-07-09,2020-07-14,tbirth_year,1950,NA,6519,1847,0.6074566957140715
State,Hawaii,15,2020-07-09,2020-07-14,tbirth_year,1951,NA,21926,9318,2.042986737093357
State,Hawaii,15,2020-07-09,2020-07-14,tbirth_year,1952,NA,17089,5461,1.5922768200043336
State,Hawaii,15,2020-07-09,2020-07-14,tbirth_year,1953,NA,12042,3309,1.122021242582511
State,Hawaii,15,2020-07-09,2020-07-14,tbirth_year,1954,NA,24656,7527,2.297335040311154
State,Hawaii,15,2020-07-09,2020-07-14,tbirth_year,1955,NA,18021,6810,1.679135717298989
State,Hawaii,15,2020-07-09,2020-07-14,tbirth_year,1956,NA,18231,5077,1.6986806627590072
State,Hawaii,15,2020-07-09,2020-07-14,tbirth_year,1957,NA,18902,5530,1.7611957085493586
State,Hawaii,15,2020-07-09,2020-07-14,tbirth_year,1958,NA,17986,5602,1.6758711763589826
State,Hawaii,15,2020-07-09,2020-07-14,tbirth_year,1959,NA,36975,8661,3.4452005166822723
State,Hawaii,15,2020-07-09,2020-07-14,tbirth_year,1960,NA,33393,8904,3.1114221988192865
State,Hawaii,15,2020-07-09,2020-07-14,tbirth_year,1961,NA,8546,1892,0.7963171604440578
State,Hawaii,15,2020-07-09,2020-07-14,tbirth_year,1962,NA,13603,3704,1.2675300330219008
State,Hawaii,15,2020-07-09,2020-07-14,tbirth_year,1963,NA,24312,8224,2.265313613162319
State,Hawaii,15,2020-07-09,2020-07-14,tbirth_year,1964,NA,5337,1637,0.4972440885847843
State,Hawaii,15,2020-07-09,2020-07-14,tbirth_year,1965,NA,4364,1582,0.40658937957575897
State,Hawaii,15,2020-07-09,2020-07-14,tbirth_year,1966,NA,16054,3375,1.4958391659853403
State,Hawaii,15,2020-07-09,2020-07-14,tbirth_year,1967,NA,13622,5008,1.2692254059141734
State,Hawaii,15,2020-07-09,2020-07-14,tbirth_year,1968,NA,21503,8982,2.0035485893381058
State,Hawaii,15,2020-07-09,2020-07-14,tbirth_year,1969,NA,18453,5804,1.7194368253780858
State,Hawaii,15,2020-07-09,2020-07-14,tbirth_year,1970,NA,26344,7616,2.454692165149266
State,Hawaii,15,2020-07-09,2020-07-14,tbirth_year,1971,NA,17825,6150,1.6608307257824442
State,Hawaii,15,2020-07-09,2020-07-14,tbirth_year,1972,NA,13221,3449,1.2319131065862394
State,Hawaii,15,2020-07-09,2020-07-14,tbirth_year,1973,NA,8246,2649,0.7682919757476746
State,Hawaii,15,2020-07-09,2020-07-14,tbirth_year,1974,NA,17747,4907,1.65356361034622
State,Hawaii,15,2020-07-09,2020-07-14,tbirth_year,1975,NA,14512,5978,1.3521826445169725
State,Hawaii,15,2020-07-09,2020-07-14,tbirth_year,1976,NA,11855,3963,1.1045884274473354
State,Hawaii,15,2020-07-09,2020-07-14,tbirth_year,1977,NA,12838,5013,1.1961905252046157
State,Hawaii,15,2020-07-09,2020-07-14,tbirth_year,1978,NA,18795,8113,1.7512657138724488
State,Hawaii,15,2020-07-09,2020-07-14,tbirth_year,1979,NA,33949,12289,3.1632145334540445
State,Hawaii,15,2020-07-09,2020-07-14,tbirth_year,1980,NA,16521,8762,1.5393790608901767
State,Hawaii,15,2020-07-09,2020-07-14,tbirth_year,1981,NA,17218,5156,1.604320677113214
State,Hawaii,15,2020-07-09,2020-07-14,tbirth_year,1982,NA,47768,13997,4.450867474712502
State,Hawaii,15,2020-07-09,2020-07-14,tbirth_year,1983,NA,30270,11446,2.8204428380592326
State,Hawaii,15,2020-07-09,2020-07-14,tbirth_year,1984,NA,25759,10637,2.4001247035826023
State,Hawaii,15,2020-07-09,2020-07-14,tbirth_year,1985,NA,9871,2993,0.919726475190458
State,Hawaii,15,2020-07-09,2020-07-14,tbirth_year,1986,NA,8359,3180,0.7788830410326282
State,Hawaii,15,2020-07-09,2020-07-14,tbirth_year,1987,NA,19957,7188,1.8595120452680374
State,Hawaii,15,2020-07-09,2020-07-14,tbirth_year,1988,NA,5053,3158,0.47082708323223266
State,Hawaii,15,2020-07-09,2020-07-14,tbirth_year,1989,NA,5921,2860,0.5517279952650255
State,Hawaii,15,2020-07-09,2020-07-14,tbirth_year,1990,NA,27087,11273,2.5238743757725683
State,Hawaii,15,2020-07-09,2020-07-14,tbirth_year,1991,NA,28274,15796,2.6345073393976266
State,Hawaii,15,2020-07-09,2020-07-14,tbirth_year,1992,NA,14313,6722,1.3336387273408528
State,Hawaii,15,2020-07-09,2020-07-14,tbirth_year,1993,NA,6322,2571,0.5891006260018202
State,Hawaii,15,2020-07-09,2020-07-14,tbirth_year,1994,NA,13631,5997,1.2700852346849207
State,Hawaii,15,2020-07-09,2020-07-14,tbirth_year,1995,NA,8953,4840,0.8342513875206833
State,Hawaii,15,2020-07-09,2020-07-14,tbirth_year,1996,NA,11968,6139,1.1151307067434648
State,Hawaii,15,2020-07-09,2020-07-14,tbirth_year,1997,NA,5541,3034,0.5163188051611255
State,Hawaii,15,2020-07-09,2020-07-14,tbirth_year,1998,NA,26761,9685,2.4935145132374372
State,Hawaii,15,2020-07-09,2020-07-14,tbirth_year,1999,NA,10905,5766,1.0160843293328177
State,Hawaii,15,2020-07-09,2020-07-14,tbirth_year,2000,NA,26809,7694,2.4979681967169207
State,Hawaii,15,2020-07-09,2020-07-14,tbirth_year,2001,NA,5100,3775,0.4751570384747785
State,Hawaii,15,2020-07-09,2020-07-14,tbirth_year,2002,NA,1485,1486,0.1383568703790824
State,Hawaii,15,2020-07-09,2020-07-14,tbirth_year_curfoodsuf_34,1939,NA,215,230,0.1889478341184117
State,Hawaii,15,2020-07-09,2020-07-14,tbirth_year_curfoodsuf_34,1947,NA,398,299,0.34907521515354506
State,Hawaii,15,2020-07-09,2020-07-14,tbirth_year_curfoodsuf_34,1948,NA,1764,1759,1.5481899131150303
State,Hawaii,15,2020-07-09,2020-07-14,tbirth_year_curfoodsuf_34,1951,NA,54,58,0.04695770877939357
State,Hawaii,15,2020-07-09,2020-07-14,tbirth_year_curfoodsuf_34,1952,NA,278,260,0.24418284905315593
State,Hawaii,15,2020-07-09,2020-07-14,tbirth_year_curfoodsuf_34,1953,NA,350,213,0.3069344801577928
State,Hawaii,15,2020-07-09,2020-07-14,tbirth_year_curfoodsuf_34,1955,NA,251,240,0.22044087068452187
State,Hawaii,15,2020-07-09,2020-07-14,tbirth_year_curfoodsuf_34,1956,NA,38,47,0.03349377915501652
State,Hawaii,15,2020-07-09,2020-07-14,tbirth_year_curfoodsuf_34,1957,NA,1422,1437,1.2479926872875418
State,Hawaii,15,2020-07-09,2020-07-14,tbirth_year_curfoodsuf_34,1958,NA,882,648,0.7742630073450738
State,Hawaii,15,2020-07-09,2020-07-14,tbirth_year_curfoodsuf_34,1959,NA,4386,3394,3.8496339863369977
State,Hawaii,15,2020-07-09,2020-07-14,tbirth_year_curfoodsuf_34,1960,NA,4273,3184,3.7503252183953806
State,Hawaii,15,2020-07-09,2020-07-14,tbirth_year_curfoodsuf_34,1961,NA,258,274,0.22657601005822545
State,Hawaii,15,2020-07-09,2020-07-14,tbirth_year_curfoodsuf_34,1962,NA,362,328,0.31775495357089806
State,Hawaii,15,2020-07-09,2020-07-14,tbirth_year_curfoodsuf_34,1963,NA,757,550,0.6647669683293644
State,Hawaii,15,2020-07-09,2020-07-14,tbirth_year_curfoodsuf_34,1965,NA,275,204,0.2417771050770231
State,Hawaii,15,2020-07-09,2020-07-14,tbirth_year_curfoodsuf_34,1966,NA,654,772,0.5739988079447503
State,Hawaii,15,2020-07-09,2020-07-14,tbirth_year_curfoodsuf_34,1967,NA,124,136,0.10926506631786145
State,Hawaii,15,2020-07-09,2020-07-14,tbirth_year_curfoodsuf_34,1968,NA,11893,8952,10.437986074880419
State,Hawaii,15,2020-07-09,2020-07-14,tbirth_year_curfoodsuf_34,1971,NA,2051,1790,1.8002363297738826
State,Hawaii,15,2020-07-09,2020-07-14,tbirth_year_curfoodsuf_34,1972,NA,1815,1151,1.5929018455719433
State,Hawaii,15,2020-07-09,2020-07-14,tbirth_year_curfoodsuf_34,1973,NA,561,453,0.49277239713908166
State,Hawaii,15,2020-07-09,2020-07-14,tbirth_year_curfoodsuf_34,1974,NA,1662,1323,1.458515454393182
State,Hawaii,15,2020-07-09,2020-07-14,tbirth_year_curfoodsuf_34,1975,NA,2938,2093,2.578295120097628
State,Hawaii,15,2020-07-09,2020-07-14,tbirth_year_curfoodsuf_34,1976,NA,519,393,0.4557504536049062
State,Hawaii,15,2020-07-09,2020-07-14,tbirth_year_curfoodsuf_34,1977,NA,1644,1833,1.4431964123528969
State,Hawaii,15,2020-07-09,2020-07-14,tbirth_year_curfoodsuf_34,1978,NA,2753,1685,2.416415371092775
State,Hawaii,15,2020-07-09,2020-07-14,tbirth_year_curfoodsuf_34,1979,NA,6781,5088,5.9511552821991405
State,Hawaii,15,2020-07-09,2020-07-14,tbirth_year_curfoodsuf_34,1981,NA,449,524,0.39375312008721897
State,Hawaii,15,2020-07-09,2020-07-14,tbirth_year_curfoodsuf_34,1982,NA,14243,7486,12.500157447771507
State,Hawaii,15,2020-07-09,2020-07-14,tbirth_year_curfoodsuf_34,1983,NA,12955,10761,11.370310356357155
State,Hawaii,15,2020-07-09,2020-07-14,tbirth_year_curfoodsuf_34,1984,NA,5650,4643,4.958631903803826
State,Hawaii,15,2020-07-09,2020-07-14,tbirth_year_curfoodsuf_34,1985,NA,299,317,0.26250208006107145
State,Hawaii,15,2020-07-09,2020-07-14,tbirth_year_curfoodsuf_34,1986,NA,2835,2522,2.488040131073573
State,Hawaii,15,2020-07-09,2020-07-14,tbirth_year_curfoodsuf_34,1987,NA,11048,6581,9.696655991749406
State,Hawaii,15,2020-07-09,2020-07-14,tbirth_year_curfoodsuf_34,1989,NA,397,451,0.34808629099811417
State,Hawaii,15,2020-07-09,2020-07-14,tbirth_year_curfoodsuf_34,1990,NA,4180,3314,3.6688702909409656
State,Hawaii,15,2020-07-09,2020-07-14,tbirth_year_curfoodsuf_34,1992,NA,313,349,0.274730051513781
State,Hawaii,15,2020-07-09,2020-07-14,tbirth_year_curfoodsuf_34,1993,NA,796,753,0.6989842726179343
State,Hawaii,15,2020-07-09,2020-07-14,tbirth_year_curfoodsuf_34,1994,NA,4675,4734,4.102859103180527
State,Hawaii,15,2020-07-09,2020-07-14,tbirth_year_curfoodsuf_34,1997,NA,939,864,0.8237543900336536
State,Hawaii,15,2020-07-09,2020-07-14,tbirth_year_curfoodsuf_34,1998,NA,5599,4900,4.91424325990329
State,Hawaii,15,2020-07-09,2020-07-14,tbirth_year_curfoodsuf_34,1999,NA,201,250,0.17662010792213118
State,Hawaii,15,2020-07-09,2020-07-14,tenure,1,Owned free and clear,179093,23168,18.17216136714068
State,Hawaii,15,2020-07-09,2020-07-14,tenure,2,Owned with a mortgage or loan (including home equity loans),469920,37272,47.68164593711713
State,Hawaii,15,2020-07-09,2020-07-14,tenure,3,Rented,323196,29192,32.79395447765566
State,Hawaii,15,2020-07-09,2020-07-14,tenure,4,Occupied without payment of rent,13327,5602,1.3522382180865271
State,Hawaii,15,2020-07-09,2020-07-14,tenure,NA,Did not report,87693,13183,8.170964023285679
State,Hawaii,15,2020-07-09,2020-07-14,total,NA,Total,1073229,0,100
State,Hawaii,15,2020-07-09,2020-07-14,wherefree1,1,Free meals through the school or other programs aimed at children,33104,9063,19.706950177169723
State,Hawaii,15,2020-07-09,2020-07-14,wherefree1,NA,Did not report,1040125,9063,96.91548649929017
State,Hawaii,15,2020-07-09,2020-07-14,wherefree2,1,Food pantry or food bank,30310,7676,18.043485556566186
State,Hawaii,15,2020-07-09,2020-07-14,wherefree2,NA,Did not report,1042919,7676,97.17585043354057
State,Hawaii,15,2020-07-09,2020-07-14,wherefree3,1,Home-delivered meal service like Meals on Wheels,44797,19749,26.668042351881144
State,Hawaii,15,2020-07-09,2020-07-14,wherefree3,NA,Did not report,1028432,19749,95.82594283070883
State,Hawaii,15,2020-07-09,2020-07-14,wherefree4,1,"Church, synagogue, temple, mosque or other religious organization",31865,11430,18.96958913539891
State,Hawaii,15,2020-07-09,2020-07-14,wherefree4,NA,Did not report,1041364,11430,97.03089756329511
State,Hawaii,15,2020-07-09,2020-07-14,wherefree5,1,Shelter or soup kitchen,746,872,0.4439715578814137
State,Hawaii,15,2020-07-09,2020-07-14,wherefree5,NA,Did not report,1072483,872,99.93050998495937
State,Hawaii,15,2020-07-09,2020-07-14,wherefree6,1,Other community program,64063,20368,38.13693115056561
State,Hawaii,15,2020-07-09,2020-07-14,wherefree6,NA,Did not report,1009166,20368,94.0308430298952
State,Hawaii,15,2020-07-09,2020-07-14,wherefree7,1,"Family, friends, or neighbors",48287,12333,28.745715518721042
State,Hawaii,15,2020-07-09,2020-07-14,wherefree7,NA,Did not report,1024942,12333,95.50074736030041
State,Hawaii,15,2020-07-09,2020-07-14,wrkloss,1,Yes,640664,26763,59.81336895876712
State,Hawaii,15,2020-07-09,2020-07-14,wrkloss,2,No,430441,26771,40.18663104123289
State,Hawaii,15,2020-07-09,2020-07-14,wrkloss,NA,Did not report,2124,1124,0.1979122649991785
State,Hawaii,15,2020-07-02,2020-07-07,curfoodsuf,1,Enough of the kinds of food (I/we) wanted to eat,564956,29166,55.202391570187444
State,Hawaii,15,2020-07-02,2020-07-07,curfoodsuf,2,"Enough, but not always the kinds of food (I/we) wanted to eat",353977,26820,34.587440889606874
State,Hawaii,15,2020-07-02,2020-07-07,curfoodsuf,3,Sometimes not enough to eat,78654,15452,7.685334240510314
State,Hawaii,15,2020-07-02,2020-07-07,curfoodsuf,4,Often not enough to eat,25840,7738,2.5248332996953646
State,Hawaii,15,2020-07-02,2020-07-07,curfoodsuf,NA,Did not report,49802,15770,4.640342612154742
State,Hawaii,15,2020-07-02,2020-07-07,egender,1,Male,524979,0,48.915841819379956
State,Hawaii,15,2020-07-02,2020-07-07,egender,2,Female,548250,0,51.08415818062004
State,Hawaii,15,2020-07-02,2020-07-07,egender_curfoodsuf_34,1,Male,49752,11660,47.61280652668529
State,Hawaii,15,2020-07-02,2020-07-07,egender_curfoodsuf_34,2,Female,54741,11806,52.38719347331471
State,Hawaii,15,2020-07-02,2020-07-07,expctloss,1,Yes,533449,28459,50.464253488801226
State,Hawaii,15,2020-07-02,2020-07-07,expctloss,2,No,523634,26879,49.53574651119876
State,Hawaii,15,2020-07-02,2020-07-07,expctloss,NA,Did not report,16147,7523,1.504507912713283
State,Hawaii,15,2020-07-02,2020-07-07,foodconf,1,Not at all confident,101047,16984,10.23825489874019
State,Hawaii,15,2020-07-02,2020-07-07,foodconf,2,Somewhat confident,283660,24788,28.74100010329053
State,Hawaii,15,2020-07-02,2020-07-07,foodconf,3,Moderately confident,218248,19453,22.11334181721361
State,Hawaii,15,2020-07-02,2020-07-07,foodconf,4,Very confident,383998,18481,38.907403180755665
State,Hawaii,15,2020-07-02,2020-07-07,foodconf,NA,Did not report,86275,17088,8.03886195864745
State,Hawaii,15,2020-07-02,2020-07-07,foodsufrsn1_curfoodsuf_34,1,Couldn't afford to buy more food,86284,13596,82.57358819413626
State,Hawaii,15,2020-07-02,2020-07-07,foodsufrsn1_curfoodsuf_34,NA,Did not report,18209,6279,17.426411805863737
State,Hawaii,15,2020-07-02,2020-07-07,foodsufrsn2_curfoodsuf_34,1,Couldn’t get out to buy food,17918,6024,17.14702750696644
State,Hawaii,15,2020-07-02,2020-07-07,foodsufrsn2_curfoodsuf_34,NA,Did not report,86576,14655,82.85297249303356
State,Hawaii,15,2020-07-02,2020-07-07,foodsufrsn3_curfoodsuf_34,1,Afraid to go or didn’t want to go out to buy food,31915,9628,30.542336491046722
State,Hawaii,15,2020-07-02,2020-07-07,foodsufrsn3_curfoodsuf_34,NA,Did not report,72579,13645,69.45766350895327
State,Hawaii,15,2020-07-02,2020-07-07,foodsufrsn4_curfoodsuf_34,1,Couldn’t get groceries or meals delivered to me,3309,1715,3.1671656424017636
State,Hawaii,15,2020-07-02,2020-07-07,foodsufrsn4_curfoodsuf_34,NA,Did not report,101184,15530,96.83283435759823
State,Hawaii,15,2020-07-02,2020-07-07,foodsufrsn5_curfoodsuf_34,1,The stores didn’t have the food I wanted,8982,4914,8.59619619079192
State,Hawaii,15,2020-07-02,2020-07-07,foodsufrsn5_curfoodsuf_34,NA,Did not report,95511,16726,91.40380380920809
State,Hawaii,15,2020-07-02,2020-07-07,freefood,1,Yes,126114,16472,12.326475885770039
State,Hawaii,15,2020-07-02,2020-07-07,freefood,2,No,897000,20330,87.67352411422995
State,Hawaii,15,2020-07-02,2020-07-07,freefood,NA,Did not report,50115,15916,4.669587946498119
State,Hawaii,15,2020-07-02,2020-07-07,mortconf,1,No confidence,53073,13737,7.333834189391729
State,Hawaii,15,2020-07-02,2020-07-07,mortconf,2,Slight confidence,97685,18352,13.498462619532765
State,Hawaii,15,2020-07-02,2020-07-07,mortconf,3,Moderate confidence,205521,20272,28.399699393569335
State,Hawaii,15,2020-07-02,2020-07-07,mortconf,4,High confidence,346348,22713,47.85986523730171
State,Hawaii,15,2020-07-02,2020-07-07,mortconf,5,Payment is/will be deferred,19178,6726,2.6501289930052847
State,Hawaii,15,2020-07-02,2020-07-07,mortconf,NA,Did not report,351425,25374,32.7446008920171
State,Hawaii,15,2020-07-02,2020-07-07,mortlmth,1,Yes,613352,25748,84.75555734839412
State,Hawaii,15,2020-07-02,2020-07-07,mortlmth,2,No,79165,13834,10.93934682349737
State,Hawaii,15,2020-07-02,2020-07-07,mortlmth,3,Payment was deferred,28376,9586,3.9210910118649536
State,Hawaii,15,2020-07-02,2020-07-07,mortlmth,NA,Did not report,352336,25429,32.82955869888881
State,Hawaii,15,2020-07-02,2020-07-07,prifoodsuf,1,Enough of the kinds of food (I/we) wanted to eat,722549,24997,70.44122098312705
State,Hawaii,15,2020-07-02,2020-07-07,prifoodsuf,2,"Enough, but not always the kinds of food (I/we) wanted to eat",226609,22820,22.092092777809707
State,Hawaii,15,2020-07-02,2020-07-07,prifoodsuf,3,Sometimes not enough to eat,58308,10752,5.684440637659738
State,Hawaii,15,2020-07-02,2020-07-07,prifoodsuf,4,Often not enough to eat,18281,7619,1.7822456014035057
State,Hawaii,15,2020-07-02,2020-07-07,prifoodsuf,NA,Did not report,47481,15739,4.4241238103854545
State,Hawaii,15,2020-07-02,2020-07-07,rhispanic,1,"No, not of Hispanic, Latino, or Spanish origin",980499,0,91.35971912795145
State,Hawaii,15,2020-07-02,2020-07-07,rhispanic,2,"Yes, of Hispanic, Latino, or Spanish origin",92730,0,8.640280872048548
State,Hawaii,15,2020-07-02,2020-07-07,rhispanic_curfoodsuf_34,1,"No, not of Hispanic, Latino, or Spanish origin",82552,14682,79.00183933394767
State,Hawaii,15,2020-07-02,2020-07-07,rhispanic_curfoodsuf_34,2,"Yes, of Hispanic, Latino, or Spanish origin",21942,5532,20.998160666052325
State,Hawaii,15,2020-07-02,2020-07-07,rhispanic_rrace,11,Non-hispanic White,243920,0,22.727675081442356
State,Hawaii,15,2020-07-02,2020-07-07,rhispanic_rrace,12,Non-hispanic Black,4462,1217,0.4157865869481729
State,Hawaii,15,2020-07-02,2020-07-07,rhispanic_rrace,13,Non-hispanic Asian,408301,22545,38.044210163905284
State,Hawaii,15,2020-07-02,2020-07-07,rhispanic_rrace,14,Non-hispanic Other,323815,22481,30.172047295655627
State,Hawaii,15,2020-07-02,2020-07-07,rhispanic_rrace,21,Hispanic White,23557,5837,2.195011453168831
State,Hawaii,15,2020-07-02,2020-07-07,rhispanic_rrace,22,Hispanic Black,2754,1994,0.2565913876032628
State,Hawaii,15,2020-07-02,2020-07-07,rhispanic_rrace,23,Hispanic Asian,21196,4985,1.9749604556485871
State,Hawaii,15,2020-07-02,2020-07-07,rhispanic_rrace,24,Hispanic Other,45223,6236,4.213717575627865
State,Hawaii,15,2020-07-02,2020-07-07,rhispanic_rrace_curfoodsuf_34,11,Non-hispanic White,10622,4160,10.165492311443817
State,Hawaii,15,2020-07-02,2020-07-07,rhispanic_rrace_curfoodsuf_34,12,Non-hispanic Black,206,235,0.19747010181534996
State,Hawaii,15,2020-07-02,2020-07-07,rhispanic_rrace_curfoodsuf_34,13,Non-hispanic Asian,25318,8003,24.229516907288573
State,Hawaii,15,2020-07-02,2020-07-07,rhispanic_rrace_curfoodsuf_34,14,Non-hispanic Other,46405,11965,44.40936001339993
State,Hawaii,15,2020-07-02,2020-07-07,rhispanic_rrace_curfoodsuf_34,21,Hispanic White,2686,1472,2.5702785784582236
State,Hawaii,15,2020-07-02,2020-07-07,rhispanic_rrace_curfoodsuf_34,22,Hispanic Black,827,711,0.791302514104655
State,Hawaii,15,2020-07-02,2020-07-07,rhispanic_rrace_curfoodsuf_34,23,Hispanic Asian,12861,5390,12.308363364176786
State,Hawaii,15,2020-07-02,2020-07-07,rhispanic_rrace_curfoodsuf_34,24,Hispanic Other,5568,3026,5.328216209312661
State,Hawaii,15,2020-07-02,2020-07-07,rrace,1,"White, Alone",267477,5837,24.922686534611184
State,Hawaii,15,2020-07-02,2020-07-07,rrace,2,"Black, Alone",7216,2364,0.6723779745514356
State,Hawaii,15,2020-07-02,2020-07-07,rrace,3,"Asian, Alone",429497,21975,40.019170619553876
State,Hawaii,15,2020-07-02,2020-07-07,rrace,4,"Any other race alone, or race in combination",369038,22115,34.3857648712835
State,Hawaii,15,2020-07-02,2020-07-07,rrace_curfoodsuf_34,1,"White, Alone",13308,4606,12.73577088990204
State,Hawaii,15,2020-07-02,2020-07-07,rrace_curfoodsuf_34,2,"Black, Alone",1033,767,0.9887726159200049
State,Hawaii,15,2020-07-02,2020-07-07,rrace_curfoodsuf_34,3,"Asian, Alone",38180,8852,36.537880271465355
State,Hawaii,15,2020-07-02,2020-07-07,rrace_curfoodsuf_34,4,"Any other race alone, or race in combination",51973,13345,49.73757622271259
State,Hawaii,15,2020-07-02,2020-07-07,tbirth_year,1932,NA,1892,1101,0.17629931572147475
State,Hawaii,15,2020-07-02,2020-07-07,tbirth_year,1933,NA,1716,1437,0.15985614300912357
State,Hawaii,15,2020-07-02,2020-07-07,tbirth_year,1934,NA,1344,878,0.1252711658295017
State,Hawaii,15,2020-07-02,2020-07-07,tbirth_year,1935,NA,2679,1922,0.24962541304051641
State,Hawaii,15,2020-07-02,2020-07-07,tbirth_year,1936,NA,999,561,0.09312971045650326
State,Hawaii,15,2020-07-02,2020-07-07,tbirth_year,1937,NA,1505,868,0.14023516775854353
